"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr","year","industry","employees","revenue","growth","employeesgroup","revenuegroup","growthgroup"
"5178","Wesley Chapel","Market Technologies",12101032106,"Tampa-St. Petersburg-Clearwater, FL",10192826,-82.362331,28.189381,"33544, Wesley Chapel, Florida",2007,"Software",45,14490467,1.2577,2,2,2
"5179","Riverview","BlueGrace Logistics",12057013317,"Tampa-St. Petersburg-Clearwater, FL",1785076,-82.337892,27.920274,"2846 S Falkenburg Rd, Riverview, Florida, 33578",2015,"Logistics & Transportation",166,146500000,1.3047,3,4,2
"5180","Tampa","RNR Custom Wheels And Tires",12057010817,"Tampa-St. Petersburg-Clearwater, FL",1068687,-82.451428,28.081404,"14620 N Nebraska Ave, Tampa, Florida, 33613",2009,"Consumer Products & Services",64,55531568,1.948,2,3,2
"5181","Riverview","i9 Sports",12057013703,"Tampa-St. Petersburg-Clearwater, FL",4673773,-82.350227,27.909932,"9410 Camden Field Pkwy, Riverview, Florida, 33578",2015,"Consumer Products & Services",94,8844882,0.8607,2,1,1
"5182","Brooksville","Monster Transmission & Performance",12053040303,"Tampa-St. Petersburg-Clearwater, FL",46187038,-82.408691,28.526644,"19370 Oliver St, Brooksville, Florida, 34601",2013,"Consumer Products & Services",25,4005300,1.0219,2,1,2
"5183","Clearwater","Bluewater Media",12103024510,"Tampa-St. Petersburg-Clearwater, FL",2568031,-82.710322,27.902807,"14375 Myerlake Cir, Clearwater, Florida, 33760",2015,"Advertising & Marketing",20,27440183,13.0355,1,2,3
"5184","St Petersburg","Bongo International",12103024412,"Tampa-St. Petersburg-Clearwater, FL",9809714,-82.64783,27.870649,"10901 Roosevelt Blvd N, St Petersburg, Florida, 33716",2014,"Logistics & Transportation",60,15667236,2.1867,2,2,2
"5185","St Petersburg","Tower Cloud",12103024412,"Tampa-St. Petersburg-Clearwater, FL",9809714,-82.653791,27.859271,"9501 International Ct N, St Petersburg, Florida, 33716",2015,"Telecommunications",76,33380268,3.0753,2,2,3
"5186","Clearwater","Bay National Title Company",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.661858,27.896053,"13577 Feather Sound Dr, Clearwater, Florida, 33762",2015,"Real Estate",45,5587343,9.114699,2,1,3
"5187","Clearwater","CCS Medical",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.700421,27.901591,"14255 49th St N, Clearwater, Florida, 33762",2007,"Health",1434,432400000,1.4159,3,4,2
"5188","Clearwater","E-Telequote Insurance",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.696493,27.90351,"14450 46th St N, Clearwater, Florida, 33762",2015,"Insurance",80,5102747,36.1301,2,1,3
"5189","Clearwater","Galaxy Marketing Solutions",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.670074,27.899631,"33762, Clearwater, Florida",2012,"Advertising & Marketing",6,2505087,1.244,1,1,2
"5190","Largo","Ker's Winghouse",12103025416,"Tampa-St. Petersburg-Clearwater, FL",1295336,-82.758309,27.916416,"33771, Largo, Florida",2007,"Food & Beverage",1600,54302963,1.0912,3,3,2
"5191","Clearwater","Applied Media Technologies Corporation",12103025415,"Tampa-St. Petersburg-Clearwater, FL",1363459,-82.744993,27.914638,"4091 AMTC Center Dr, Clearwater, Florida, 33764",2008,"Media",65,5066334,1.6061,2,1,2
"5192","Tampa","Wittenberg Weiner Consulting",12057011524,"Tampa-St. Petersburg-Clearwater, FL",2179968,-82.504627,28.093877,"3837 Northdale Blvd, Tampa, Florida, 33624",2013,"Government Services",54,6425833,1.1304,2,1,2
"5193","Tampa","RE/MAX Dynamic-The Duncan Duo & Associates",12057006900,"Tampa-St. Petersburg-Clearwater, FL",3000707,-82.50631,27.87428,"6320 S Dale Mabry Hwy, Tampa, Florida, 33611",2015,"Real Estate",20,3550000,8.1417,1,1,3
"5194","Tampa","Amzur Technologies",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.460138,27.947796,"400 N Ashley Dr, Tampa, Florida, 33602",2014,"IT Services",64,7671268,1.7828,2,1,2
"5195","Tampa","Cabinets.com",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.450326,27.948136,"109 N Brush St, Tampa, Florida, 33602",2015,"Retail",19,7854967,11.5745,1,1,3
"5196","Tampa","Calhoun International",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602",2013,"Government Services",43,4523655,0.7789,2,1,1
"5197","Tampa","Digital Legal Tampa",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602",2011,"Business Products & Services",14,2664758,6.887376,1,1,3
"5198","Tampa","Hivelocity Hosting",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458979,27.947758,"400 N Tampa St, Tampa, Florida, 33602",2008,"IT Services",22,3579000,1.4598,2,1,2
"5199","Tampa","Inetico",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.460019,27.947582,"400 N Ashley Dr, Tampa, Florida, 33602",2013,"Health",45,6479403,0.8267,2,1,1
"5200","Tampa","LCG Capital",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458363,27.947534,"201 E Kennedy Blvd, Tampa, Florida, 33602",2011,"Financial Services",29,3239000,1.116994,2,1,2
"5201","Tampa","Maney & Gordon",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.453688,27.949198,"33602, Tampa, Florida",2007,"Business Products & Services",42,4618484,1.0197,2,1,2
"5202","Tampa","Streamline Defense",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602",2013,"Government Services",60,6269633,22.363,2,1,3
"5203","Port Richey","Geo-Logical",12101030903,"Tampa-St. Petersburg-Clearwater, FL",2632258,-82.705852,28.278478,"6551 Industrial Ave, Port Richey, Florida, 34668",2012,"Construction",31,7477986,0.99,2,1,1
"5204","Tampa","Sharn Veterinary",12057011304,"Tampa-St. Petersburg-Clearwater, FL",3933269,-82.504163,28.046274,"33618, Tampa, Florida",2007,"Health",6,4887629,2.1322,1,1,2
"5205","Tampa","SRI Tech Solutions",12057011015,"Tampa-St. Petersburg-Clearwater, FL",12874845,-82.404784,28.089804,"15310 Amberly Dr, Tampa, Florida, 33647",2015,"IT Services",65,4825000,4.9648,2,1,3
"5206","Palm Harbor","Bild & Company",12103027202,"Tampa-St. Petersburg-Clearwater, FL",6608348,-82.773486,28.104128,"3608 Shady Ln, Palm Harbor, Florida, 34683",2013,"Business Products & Services",15,3699762,3.2905,1,1,3
"5207","Tampa","WRScompass",12057012211,"Tampa-St. Petersburg-Clearwater, FL",9674776,-82.329846,27.95257,"221 Hobbs St, Tampa, Florida, 33619",2008,"Construction",700,2e+08,2.0769,3,4,2
"5208","Tampa","Acclaris",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.956001,"1511 N West Shore Blvd, Tampa, Florida, 33607",2012,"Software",522,21202000,1.032,3,2,2
"5209","Tampa","ATS Staffing of Tampa",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.95466,"1111 N West Shore Blvd, Tampa, Florida, 33607",2009,"Human Resources",92,2981951,3.628,2,1,3
"5210","Tampa","Baldwin Risk Partners",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.512231,27.966205,"4010 W Boy Scout Blvd, Tampa, Florida, 33607",2015,"Insurance",189,19910091,2.0002,3,2,2
"5211","Tampa","DEX imaging inc.",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.531872,27.950448,"5109 W Lemon St, Tampa, Florida, 33609",2008,"Business Products & Services",350,63496467,1.1575,3,3,2
"5212","Tampa","eBridge Solutions",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.528253,27.953191,"1018 N Ward St, Tampa, Florida, 33607",2013,"IT Services",16,13783096,3.2341,1,2,3
"5213","Tampa","Engage Behavioral Health",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.536533,27.949701,"550 N Reo St, Tampa, Florida, 33609",2015,"Health",86,3296000,2.6034,2,1,2
"5214","Tampa","Hire Velocity",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.538067,27.946859,"5550 W Executive Dr, Tampa, Florida, 33609",2009,"Human Resources",26,2475028,4.007,2,1,3
"5215","Tampa","Hiregy",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.95466,"1111 N West Shore Blvd, Tampa, Florida, 33607",2011,"Human Resources",75,3671000,1.223501,2,1,2
"5216","Tampa","IT Authorities",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.531252,27.955973,"5102 W Laurel St, Tampa, Florida, 33607",2011,"IT Services",28,3542372,1.79136,2,1,2
"5217","Tampa","Qoncert",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.530955,27.955969,"5204 W Laurel St, Tampa, Florida, 33607",2012,"IT Services",33,13873442,17.548,2,2,3
"5218","Tampa","SkyBridge Resources",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524071,27.95749,"1715 N West Shore Blvd, Tampa, Florida, 33607",2013,"IT Services",275,13514185,2.4641,3,2,2
"5219","Tampa","Telovations",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524151,27.955207,"1410 N Westshore Blvd, Tampa, Florida, 33607",2012,"Telecommunications",40,7456000,1.538,2,1,2
"5220","Tampa","Triad Retail Media",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524152,27.955551,"1410 N West Shore Blvd, Tampa, Florida, 33607",2013,"Advertising & Marketing",289,171300000,1.4316,3,4,2
"5221","Tampa","USA Staffing Services",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.537442,27.955153,"5510 W La Salle St, Tampa, Florida, 33607",2015,"Business Products & Services",76,3331339,14.9416,2,1,3
"5222","Tampa","Veredus",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.516492,27.952173,"4300 W Cypress St, Tampa, Florida, 33607",2014,"Human Resources",989,83551469,0.9427,3,3,1
"5223","Tampa","Ideal Image Development",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609",2012,"Consumer Products & Services",477,70615416,2.426,3,3,2
"5224","Tampa","TAMCO",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609",2008,"Financial Services",0,38650809,1.8202,1,2,2
"5225","Tampa","Tribridge",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609",2014,"IT Services",600,111600000,0.7395,3,4,1
"5226","Tampa","Patiomats.com LLC",12057006501,"Tampa-St. Petersburg-Clearwater, FL",1404847,-82.521994,27.90186,"4317 S Trask St, Tampa, Florida, 33611",2008,"Consumer Products & Services",3,3321190,6.0875,1,1,3
"5227","Wesley Chapel","TraderPlanet.com",12101032006,"Tampa-St. Petersburg-Clearwater, FL",28212230,-82.364623,28.24116,"5807 Old Pasco Rd, Wesley Chapel, Florida, 33544",2011,"Media",5,2024470,7.62508,1,1,3
"5228","New Port Richey","Novus Medical Detox Centers",12101031302,"Tampa-St. Petersburg-Clearwater, FL",17883609,-82.661403,28.285808,"9270 Royal Palm Ave, New Port Richey, Florida, 34654",2015,"Health",50,4743850,0.9675,2,1,1
"5229","Odessa","Sensible Micro",12101031701,"Tampa-St. Petersburg-Clearwater, FL",131999502,-82.624262,28.193261,"2339 Destiny Way, Odessa, Florida, 33556",2009,"Computer Hardware",18,3466775,6.082,1,1,3
"5230","Tampa","GlobalVise",12057010210,"Tampa-St. Petersburg-Clearwater, FL",3320768,-82.313714,28.144116,"10335 Cross Creek Blvd, Tampa, Florida, 33647",2014,"IT Services",10,2248673,2.2095,1,1,2
"5231","Tampa","Real Freedom",12057005401,"Tampa-St. Petersburg-Clearwater, FL",3477466,-82.460421,27.913076,"618 Riviera Dr, Tampa, Florida, 33606",2012,"Education",4,3122623,0.834,1,1,1
"5232","Tampa","Mac of All Trades",12057011517,"Tampa-St. Petersburg-Clearwater, FL",17679316,-82.646699,28.065359,"14474 Carlson Cir, Tampa, Florida, 33626",2015,"Computer Hardware",22,10966119,1.9349,2,2,2
"5233","Odessa","The Launch Pad",12101031601,"Tampa-St. Petersburg-Clearwater, FL",10389006,-82.591863,28.174621,"1115 Gunn Hwy, Odessa, Florida, 33556",2012,"IT Services",27,6761818,1.795,2,1,2
"5234","Odessa","McHyl Enterprises",12057011518,"Tampa-St. Petersburg-Clearwater, FL",20795295,-82.581015,28.093728,"33556, Odessa, Florida",2007,"Advertising & Marketing",35,4700000,3.7,2,1,3
"5235","Tampa","EKS Group",12057013315,"Tampa-St. Petersburg-Clearwater, FL",5268300,-82.338952,27.938801,"1107 Marbella Plaza Dr, Tampa, Florida, 33619",2011,"Government Services",160,12741000,5.577697,3,2,3
"5236","Trinity","FreightCenter.com",12101031507,"Tampa-St. Petersburg-Clearwater, FL",9504252,-82.681527,28.189395,"2049 Welbilt Blvd, Trinity, Florida, 34655",2013,"Logistics & Transportation",88,28449994,1.3064,2,2,2
"5237","Trinity","Kemp, Ruge & Green Law Group",12101031507,"Tampa-St. Petersburg-Clearwater, FL",9504252,-82.681527,28.189395,"2049 Welbilt Blvd, Trinity, Florida, 34655",2015,"Business Products & Services",15,3677547,1.972,1,1,2
"5238","Land O Lakes","Southern Crafted Homes",12101032009,"Tampa-St. Petersburg-Clearwater, FL",11166851,-82.436398,28.220589,"34639, Land O Lakes, Florida",2007,"Construction",34,48775303,1.1466,2,2,2
"5239","Spring Hill","Thunder Bay Builders",12053041502,"Tampa-St. Petersburg-Clearwater, FL",33040343,-82.603543,28.48683,"3755 Commercial Way, Spring Hill, Florida, 34606",2015,"Construction",37,12688156,1.8467,2,2,2
"5240","Tampa","Freedom Health",12057011802,"Tampa-St. Petersburg-Clearwater, FL",3305729,-82.50721,27.99773,"5403 N Church Ave, Tampa, Florida, 33614",2011,"Insurance",500,584500000,4.599043,3,4,3
"5241","Tampa","Convene (Tampa, FL)",12057010701,"Tampa-St. Petersburg-Clearwater, FL",3711403,-82.373621,28.054273,"6983 E Fowler Ave, Tampa, Florida, 33617",2014,"IT Services",130,9294271,10.9832,3,1,3
"5242","Temple Terrace","McIntyre Panzarella Thanasides",12057010701,"Tampa-St. Petersburg-Clearwater, FL",3711403,-82.373641,28.054273,"6943 E Fowler Ave, Temple Terrace, Florida, 33617",2012,"Consumer Products & Services",43,3861229,1.13,2,1,2
"5243","Tampa","Custom Cable",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.34445,27.97303,"3221 Cherry Palm Dr, Tampa, Florida, 33619",2014,"Manufacturing",26,22901344,6.9062,2,2,3
"5244","Tampa","Nitro Mobile Solutions",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.330661,27.983506,"10210 Highland Manor Dr, Tampa, Florida, 33610",2015,"Software",26,2210200,17.9699,2,1,3
"5245","Tampa","Prince Contracting",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.330661,27.983506,"10210 Highland Manor Dr, Tampa, Florida, 33610",2012,"Construction",482,158200000,0.824,3,4,1
"5246","Tampa","ReEmployAbility",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.336203,27.9731,"3212 Parkside Center Cir, Tampa, Florida, 33619",2015,"Insurance",35,3224009,1.1525,2,1,2
"5247","Tampa","Advanced MarketPlace",12057012002,"Tampa-St. Petersburg-Clearwater, FL",5050816,-82.36051,27.970744,"3018 N US-301, Tampa, Florida, 33619",2013,"IT Services",51,14019019,0.8679,2,2,1
"5248","Tampa","La Bonita Ole",12057012002,"Tampa-St. Petersburg-Clearwater, FL",5050816,-82.389,27.966814,"5804 E Columbus Dr, Tampa, Florida, 33619",2008,"Food & Beverage",36,11239000,0.9991,2,2,1
"5249","Lutz","Yagoozon",12057011005,"Tampa-St. Petersburg-Clearwater, FL",8678957,-82.440071,28.14648,"18633 San Rio Cir, Lutz, Florida, 33549",2012,"Retail",8,4008224,15.035,1,1,3
"5250","Lutz","Ovations Food Services",12057011006,"Tampa-St. Petersburg-Clearwater, FL",18050713,-82.462964,28.139304,"18228 N US-41, Lutz, Florida, 33549",2010,"Food & Beverage",8787,1.67e+08,0.771,3,4,1
"5251","Tampa","eWinWin",12057011008,"Tampa-St. Petersburg-Clearwater, FL",21503550,-82.378983,28.130581,"5334 Primrose Lake Cir, Tampa, Florida, 33647",2009,"Software",23,4241395,1.812,2,1,2
"5252","Tampa","Magnetic",12057011008,"Tampa-St. Petersburg-Clearwater, FL",21503550,-82.37912,28.13099,"5325 Primrose Lake Cir, Tampa, Florida, 33647",2010,"IT Services",28,2420094,0.845,2,1,1
"5253","Plant City","Solution Source",12057012600,"Tampa-St. Petersburg-Clearwater, FL",5000687,-82.122782,28.013364,"301 S Collins St, Plant City, Florida, 33563",2015,"Construction",38,2674930,6.0688,2,1,3
"5254","Clearwater","CWU",12103025405,"Tampa-St. Petersburg-Clearwater, FL",2537465,-82.72987,27.947751,"19321 US Highway 19 N, Clearwater, Florida, 33764",2014,"Government Services",154,21457445,3.3656,3,2,3
"5255","Tampa","Medialab 3D Solutions",12057010810,"Tampa-St. Petersburg-Clearwater, FL",3586208,-82.376173,28.064632,"13101 Telecom Dr, Tampa, Florida, 33637",2015,"Business Products & Services",123,10918996,1.2912,3,2,2
"5256","Martinsburg","digiBlitz Technologies",54003971300,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33774260,-77.958569,39.479155,"1314 Edwin Miller Blvd, Martinsburg, West Virginia, 25404",2011,"IT Services",24,2061624,0.737568,2,1,1
"5257","Manassas","Oberon Associates, Inc.",51683910402,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9913971,-77.521001,38.740095,"9700 Capital Ct, Manassas, Virginia, 20110",2008,"IT Services",535,60505672,5.5133,3,3,3
"5258","Manassas","Tracen Technologies",51683910402,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9913971,-77.5207,38.739515,"9720 Capital Ct, Manassas, Virginia, 20110",2011,"Software",14,4679805,3.635067,1,1,3
"5259","Sterling","kmG Hauling",51107611202,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3291425,-77.383384,39.047644,"20165, Sterling, Virginia",2009,"Environmental Services",65,8525819,0.942,2,1,1
"5260","Sterling","ABBTech Staffing Services",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421406,38.988433,"45625 Willow Pond Plz, Sterling, Virginia, 20164",2010,"IT Services",349,33774760,1.805,3,2,2
"5261","Sterling","EcomNets",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.42127,38.98851,"45615 Willow Pond Plz, Sterling, Virginia, 20164",2015,"IT Services",225,21997000,2.7182,3,2,2
"5262","Sterling","InfoRelay Online Systems",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.422956,38.982574,"22900 Shaw Rd, Sterling, Virginia, 20166",2011,"IT Services",14,3538589,0.961743,1,1,1
"5263","Sterling","Infused Solutions",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.415935,38.990855,"22636 Davis Dr, Sterling, Virginia, 20164",2011,"Government Services",201,11178497,1.273805,3,2,2
"5264","Sterling","New River Systems",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.415935,38.990855,"22636 Davis Dr, Sterling, Virginia, 20164",2014,"Government Services",40,16007887,5.1031,2,2,3
"5265","Arcola","ServiceForce",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421277,38.985985,"45662 Terminal Dr, Arcola, Virginia, 20166",2010,"Business Products & Services",950,34506933,1.655,3,2,2
"5266","Sterling","WheelsOnsite USA",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421277,38.985985,"45662 Terminal Dr, Sterling, Virginia, 20166",2015,"Consumer Products & Services",25,2427500,1.5234,2,1,2
"5267","Leesburg","6K Systems",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.475331,39.075706,"44084 Riverside Pkwy, Leesburg, Virginia, 20176",2011,"Government Services",31,9233000,1.414487,2,1,2
"5268","Ashburn","FCi Federal",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.452246,39.059815,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147",2015,"Government Services",3000,1.08e+08,2.1925,3,4,2
"5269","Ashburn","Mindseeker",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.452647,39.05933,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147",2015,"IT Services",195,21528540,1.0591,3,2,2
"5270","Ashburn","VIP Communications",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.436444,39.051773,"45189 Research Pl, Ashburn, Virginia, 20147",2012,"Telecommunications",48,21565983,0.842,2,2,1
"5271","Fredericksburg","Neibauer Dental",51177020104,"Washington-Arlington-Alexandria, DC-VA-MD-WV",43927544,-77.564534,38.290883,"5630 Plank Rd, Fredericksburg, Virginia, 22407",2011,"Health",375,48606736,1.387108,3,2,2
"5272","Manassas","Lord & Co. Technologies",51683910201,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2732451,-77.480855,38.765055,"8809 Sudley Rd, Manassas, Virginia, 20110",2010,"Telecommunications",26,2057168,1.879,2,1,2
"5273","Fredericksburg","Harkcon",51179010406,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6504009,-77.428177,38.307373,"43 Town and Country Dr, Fredericksburg, Virginia, 22405",2015,"Government Services",118,14649992,1.7332,3,2,2
"5274","Stafford","Davis Defense Group",51179010103,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5070894,-77.404816,38.461105,"475 Aquia Towne Ctr Dr, Stafford, Virginia, 22554",2015,"Government Services",394,18721650,5.4161,3,2,3
"5275","Stafford","The Bowen Consulting Group",51179010205,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9009875,-77.502965,38.471966,"22556, Stafford, Virginia",2015,"Government Services",101,11344951,0.9839,3,2,1
"5276","Stafford","Coins For Anything",51179010206,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7577216,-77.437421,38.473687,"556 Garrisonville Rd, Stafford, Virginia, 22554",2010,"Retail",8,2497945,0.76,1,1,1
"5277","Stafford","Command Decisions Systems & Solutions",51179010206,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7577216,-77.433061,38.476632,"51 Barrett Heights Rd, Stafford, Virginia, 22556",2011,"Government Services",56,11425228,0.807048,2,2,1
"5278","Stafford","Momentum Solutionz",51179010210,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12339327,-77.422787,38.438396,"18 Fife St, Stafford, Virginia, 22554",2014,"IT Services",2,2809354,3.035,1,1,3
"5279","Stafford","Emergency Planning Management",51179010204,"Washington-Arlington-Alexandria, DC-VA-MD-WV",58438731,-77.520056,38.433985,"108 Lupine Dr, Stafford, Virginia, 22556",2014,"Government Services",30,8056623,2.9121,2,1,2
"5280","Stafford","MilitaryByOwner Advertising",51179010204,"Washington-Arlington-Alexandria, DC-VA-MD-WV",58438731,-77.520256,38.432033,"129 Lupine Dr, Stafford, Virginia, 22556",2010,"Advertising & Marketing",16,2186626,1.129,1,1,2
"5281","Fredericksburg","ATSI",51179010303,"Washington-Arlington-Alexandria, DC-VA-MD-WV",72309770,-77.545075,38.364762,"22406, Fredericksburg, Virginia",2015,"Government Services",22,5025092,6.8184,2,1,3
"5282","Alexandria","B3 Solutions",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042729,38.813939,"901 N Pitt St, Alexandria, Virginia, 22314",2013,"Government Services",170,32166484,5.0201,3,2,3
"5283","Alexandria","Capstone",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042654,38.821828,"635 Slaters Ln, Alexandria, Virginia, 22314",2011,"Government Services",528,92029874,2.39309,3,3,2
"5284","Alexandria","Capstone Corporation",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042654,38.821828,"635 Slaters Ln, Alexandria, Virginia, 22314",2008,"Government Services",329,27122734,1.1511,3,2,2
"5285","Alexandria","CenTauri Solutions",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045577,38.811403,"675 N Washington St, Alexandria, Virginia, 22314",2010,"Government Services",52,13737941,8.109,2,2,3
"5286","Alexandria","Corbin",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314",2010,"Government Services",130,9933895,0.818,3,1,1
"5287","Alexandria","Corbin Company",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314",2008,"Government Services",79,5884529,3.4286,2,1,3
"5288","Alexandria","Culmen International",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314",2013,"Government Services",72,20084314,1.807,2,2,2
"5289","Alexandria","Defense Point Security",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039325,38.814563,"44 Canal Center Plz, Alexandria, Virginia, 22314",2015,"Government Services",76,11546140,3.2261,2,2,3
"5290","Alexandria","Dougherty & Associates",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039928,38.816503,"1199 N Fairfax St, Alexandria, Virginia, 22314",2012,"Government Services",60,14842661,3.469,2,2,3
"5291","Alexandria","Fishbowl Inc.",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039325,38.814563,"44 Canal Center Plz, Alexandria, Virginia, 22314",2008,"Advertising & Marketing",145,10288854,2.1193,3,2,2
"5292","Alexandria","Metro Systems",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040288,38.812418,"209 Madison St, Alexandria, Virginia, 22314",2015,"Human Resources",155,16183481,1.032,3,2,2
"5293","Alexandria","Old Town IT",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045651,38.811054,"625 N Washington St, Alexandria, Virginia, 22314",2015,"Software",45,6887780,1.4699,2,1,2
"5294","Alexandria","Phase One Consulting Group",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314",2010,"Government Services",68,18587058,6.628,2,2,3
"5295","Alexandria","Silverback Strategies",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045651,38.811054,"625 N Washington St, Alexandria, Virginia, 22314",2015,"Advertising & Marketing",15,2353419,2.0081,1,1,2
"5296","Alexandria","STG International",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314",2010,"Government Services",0,1.48e+08,0.925,1,4,1
"5297","Alexandria","SunStar",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040215,38.815141,"1033 N Fairfax St, Alexandria, Virginia, 22314",2008,"Advertising & Marketing",13,3355256,1.0869,1,1,2
