"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr"
"3346","Gilbert","Ristal",4013422309,"Phoenix-Mesa-Glendale, AZ",2592301,-111.809682,33.349879,"890 W Elliot Rd, Gilbert, Arizona, 85233"
"3347","Gilbert","Select Shops (fka Ristal)",4013422309,"Phoenix-Mesa-Glendale, AZ",2592301,-111.809682,33.349879,"890 W Elliot Rd, Gilbert, Arizona, 85233"
"3348","Gilbert","Maddy's Pool Supply & Service",4013422401,"Phoenix-Mesa-Glendale, AZ",2557669,-111.791722,33.364403,"81 W Guadalupe Rd, Gilbert, Arizona, 85233"
"3349","Chandler","Infinity Trading Solutions",4013422304,"Phoenix-Mesa-Glendale, AZ",2612838,-111.835141,33.349758,"450 E Elliot Rd, Chandler, Arizona, 85225"
"3350","Chandler","ITS Infinity Trading",4013422304,"Phoenix-Mesa-Glendale, AZ",2612838,-111.835141,33.349758,"450 E Elliot Rd, Chandler, Arizona, 85225"
"3351","Chandler","Kimball Concepts",4013422304,"Phoenix-Mesa-Glendale, AZ",2612838,-111.838991,33.340808,"120 E Corporate Pl, Chandler, Arizona, 85225"
"3352","Chandler","Print.Save.Repeat.",4013422304,"Phoenix-Mesa-Glendale, AZ",2612838,-111.838991,33.340808,"120 E Corporate Pl, Chandler, Arizona, 85225"
"3353","Gilbert","SYNERGY HomeCare",4013422308,"Phoenix-Mesa-Glendale, AZ",2641303,-111.793161,33.378893,"1757 E Baseline Rd, Gilbert, Arizona, 85233"
"3354","Gilbert","CarePatrol Franchise Systems",4013422403,"Phoenix-Mesa-Glendale, AZ",2584627,-111.789765,33.341472,"428 S Gilbert Rd, Gilbert, Arizona, 85296"
"3355","Gilbert","American Group",4013422307,"Phoenix-Mesa-Glendale, AZ",7863204,-111.833101,33.378693,"75 W Baseline Rd, Gilbert, Arizona, 85233"
"3356","Gilbert","Autoline Industries",4013422307,"Phoenix-Mesa-Glendale, AZ",7863204,-111.827234,33.351692,"115 N Sunway Dr, Gilbert, Arizona, 85233"
"3357","Gilbert","Rigid Industries",4013422307,"Phoenix-Mesa-Glendale, AZ",7863204,-111.838651,33.363262,"779 N Colorado St, Gilbert, Arizona, 85233"
"3358","Gilbert","ProSmart Realty",4013422511,"Phoenix-Mesa-Glendale, AZ",2588096,-111.764912,33.335748,"1166 E Warner Rd, Gilbert, Arizona, 85296"
"3359","Mesa","B2B CFO",4013422514,"Phoenix-Mesa-Glendale, AZ",2464732,-111.749442,33.379267,"3850 E Baseline Rd, Mesa, Arizona, 85206"
"3360","Mesa","Canyon Communications",4013422514,"Phoenix-Mesa-Glendale, AZ",2464732,-111.753837,33.380173,"1955 S Val Vista Dr, Mesa, Arizona, 85204"
"3361","Mesa","The Chatfield Group",4013422514,"Phoenix-Mesa-Glendale, AZ",2464732,-111.753837,33.380173,"1955 S Val Vista Dr, Mesa, Arizona, 85204"
"3362","Mesa","Damage Control",4013422001,"Phoenix-Mesa-Glendale, AZ",1268790,-111.832765,33.407041,"422 S Drew St, Mesa, Arizona, 85210"
"3363","Chandler","Renaissance Sciences",4013523003,"Phoenix-Mesa-Glendale, AZ",2606131,-111.859029,33.326061,"1351 N Alma School Rd, Chandler, Arizona, 85224"
"3364","Sun City","American  Technology Services, Inc., dba ATS",4013617500,"Phoenix-Mesa-Glendale, AZ",3240672,-112.270718,33.638212,"85372, Sun City, Arizona"
"3365","Phoenix","EXOS",4013617000,"Phoenix-Mesa-Glendale, AZ",3998321,-112.025081,33.676853,"2629 E Rose Garden Ln, Phoenix, Arizona, 85050"
"3366","Phoenix","M Culinary Concepts",4013617000,"Phoenix-Mesa-Glendale, AZ",3998321,-112.022308,33.674561,"20645 N 28th St, Phoenix, Arizona, 85050"
"3367","Phoenix","TAG Employer Services",4013617000,"Phoenix-Mesa-Glendale, AZ",3998321,-112.030918,33.675761,"20815 N Cave Creek Rd, Phoenix, Arizona, 85024"
"3368","Phoenix","AZ Tech Finders",4013615200,"Phoenix-Mesa-Glendale, AZ",26765002,-111.931452,33.651608,"6930 E Chauncey Ln, Phoenix, Arizona, 85054"
"3369","Phoenix","GlobalTranz",4013615200,"Phoenix-Mesa-Glendale, AZ",26765002,-111.963979,33.675493,"5415 E High St, Phoenix, Arizona, 85054"
"3370","Scottsdale","Loan Resolution",4013103220,"Phoenix-Mesa-Glendale, AZ",2185719,-111.928731,33.622673,"7047 E Greenway Pkwy, Scottsdale, Arizona, 85254"
"3371","Scottsdale","American Retirement Advisors",4013103219,"Phoenix-Mesa-Glendale, AZ",2887888,-111.93099,33.62293,"85254, Scottsdale, Arizona"
"3372","Glendale","Beemer Technologies, Inc",4013617800,"Phoenix-Mesa-Glendale, AZ",2834633,-112.21279,33.642523,"7155 W Campo Bello Dr, Glendale, Arizona, 85308"
"3373","Phoenix","Jensen Communications Corp.",4013618500,"Phoenix-Mesa-Glendale, AZ",1507496,-112.121259,33.647346,"2829 W Grovers Ave, Phoenix, Arizona, 85053"
"3374","Chandler","360 Vantage",4013812600,"Phoenix-Mesa-Glendale, AZ",3687724,-111.887806,33.257772,"3165 S Price Rd, Chandler, Arizona, 85248"
"3375","Chandler","Somerset Landscape",4013812400,"Phoenix-Mesa-Glendale, AZ",16499179,-111.841419,33.273002,"19051 S Arizona Ave, Chandler, Arizona, 85286"
"3376","Phoenix","ATS Electric",4013112512,"Phoenix-Mesa-Glendale, AZ",11698870,-112.172274,33.458131,"840 N 52nd Ave, Phoenix, Arizona, 85043"
"3377","Phoenix","Union Distributing",4013112512,"Phoenix-Mesa-Glendale, AZ",11698870,-112.180694,33.441202,"622 S 56th Ave, Phoenix, Arizona, 85043"
"3378","Phoenix","McMurry",4013107601,"Phoenix-Mesa-Glendale, AZ",1310496,-112.059812,33.516508,"1010 E Missouri Ave, Phoenix, Arizona, 85014"
"3379","Phoenix","DLT&V Systems Engineering, Inc.",4013110501,"Phoenix-Mesa-Glendale, AZ",1414636,-112.073945,33.488771,"3550 N Central Ave, Phoenix, Arizona, 85012"
"3380","Phoenix","Owens Harkey Advertising",4013110501,"Phoenix-Mesa-Glendale, AZ",1414636,-112.073945,33.488771,"3550 N Central Ave, Phoenix, Arizona, 85012"
"3381","Phoenix","LawLogix Group",4013110502,"Phoenix-Mesa-Glendale, AZ",1310115,-112.073678,33.48477,"3111 N Central Ave, Phoenix, Arizona, 85012"
"3382","Phoenix","All About People",4013108502,"Phoenix-Mesa-Glendale, AZ",1293574,-112.035101,33.509273,"2141 E Camelback Rd, Phoenix, Arizona, 85016"
"3383","Phoenix","Jobing.com",4013108502,"Phoenix-Mesa-Glendale, AZ",1293574,-112.034509,33.507271,"4747 N 22nd St, Phoenix, Arizona, 85016"
"3384","Phoenix","LeadPile",4013108502,"Phoenix-Mesa-Glendale, AZ",1293574,-112.031841,33.509204,"2355 E Camelback Rd, Phoenix, Arizona, 85016"
"3385","Phoenix","VincentBenjamin",4013108502,"Phoenix-Mesa-Glendale, AZ",1293574,-112.031852,33.509204,"2325 E Camelback Rd, Phoenix, Arizona, 85016"
"3386","Tempe","Ambient Weather",4013810000,"Phoenix-Mesa-Glendale, AZ",2738664,-111.950921,33.32811,"9365 S McKemy St, Tempe, Arizona, 85284"
"3387","Tempe","Bluemedia",4013810000,"Phoenix-Mesa-Glendale, AZ",2738664,-111.949444,33.33328,"8920 S McKemy St, Tempe, Arizona, 85284"
"3388","Tempe","Home Loan Network Corporation",4013810000,"Phoenix-Mesa-Glendale, AZ",2738664,-111.967406,33.332092,"1721 W Greentree Dr, Tempe, Arizona, 85284"
"3389","Tempe","Zounds Hearing",4013810000,"Phoenix-Mesa-Glendale, AZ",2738664,-111.950921,33.32811,"9365 S McKemy St, Tempe, Arizona, 85284"
"3390","Mesa","Clear Protection Technologies",4013422636,"Phoenix-Mesa-Glendale, AZ",2714174,-111.729631,33.379288,"4838 E Baseline Rd, Mesa, Arizona, 85206"
"3391","Scottsdale","Cornerstone Advisors, Inc.",4013217203,"Phoenix-Mesa-Glendale, AZ",1287056,-111.925989,33.50566,"4725 N Scottsdale Rd, Scottsdale, Arizona, 85251"
"3392","Scottsdale","Sure Prep Learning",4013217203,"Phoenix-Mesa-Glendale, AZ",1287056,-111.925906,33.502249,"7201 E Camelback Rd, Scottsdale, Arizona, 85251"
"3393","Chandler","Boon",4013810400,"Phoenix-Mesa-Glendale, AZ",5364139,-111.969291,33.307059,"7404 W Detroit St, Chandler, Arizona, 85226"
"3394","Chandler","ImageTag, Inc.",4013810400,"Phoenix-Mesa-Glendale, AZ",5364139,-111.965971,33.310803,"7201 W Oakland St, Chandler, Arizona, 85226"
"3395","Chandler","Sulaan Solutions",4013810400,"Phoenix-Mesa-Glendale, AZ",5364139,-111.950024,33.310215,"410 N Roosevelt Ave, Chandler, Arizona, 85226"
"3396","Chandler","Group Mobile",4013810900,"Phoenix-Mesa-Glendale, AZ",2748402,-111.937921,33.305283,"5505 W Chandler Blvd, Chandler, Arizona, 85226"
"3397","Chandler","Cactus Custom Analog Design",4013811000,"Phoenix-Mesa-Glendale, AZ",2475231,-111.911258,33.303237,"60 N McClintock Dr, Chandler, Arizona, 85226"
"3398","Peoria","Arrowhead Advertising",4013071509,"Phoenix-Mesa-Glendale, AZ",4820912,-112.234905,33.633553,"16155 N 83rd Ave, Peoria, Arizona, 85382"
"3399","Mesa","Column5 Consulting",4013421102,"Phoenix-Mesa-Glendale, AZ",2627759,-111.840266,33.431007,"85201, Mesa, Arizona"
"3400","Phoenix","Surplus Asset Management",4013110100,"Phoenix-Mesa-Glendale, AZ",2573752,-112.14756,33.492154,"4111 W Clarendon Ave, Phoenix, Arizona, 85019"
"3401","Phoenix","Great American Title Agency",4013106300,"Phoenix-Mesa-Glendale, AZ",2633119,-112.048023,33.550022,"7720 N 16th St, Phoenix, Arizona, 85020"
"3402","Scottsdale","Digital Video Networks",4013216807,"Phoenix-Mesa-Glendale, AZ",4077964,-111.898448,33.55661,"8283 N Hayden Rd, Scottsdale, Arizona, 85258"
"3403","Scottsdale","Lapre Scali & Company Insurance Services",4013216807,"Phoenix-Mesa-Glendale, AZ",4077964,-111.898455,33.555923,"8201 N Hayden Rd, Scottsdale, Arizona, 85258"
"3404","Scottsdale","Real World Marketing",4013216807,"Phoenix-Mesa-Glendale, AZ",4077964,-111.893386,33.554447,"8098 N Via de Negocio, Scottsdale, Arizona, 85258"
"3405","Peoria","Arizona Blinds",4013092708,"Phoenix-Mesa-Glendale, AZ",2736655,-112.255045,33.55743,"8550 N 91st Ave, Peoria, Arizona, 85345"
"3406","Phoenix","QDI Stone",4013112700,"Phoenix-Mesa-Glendale, AZ",2589107,-112.126264,33.452194,"85009, Phoenix, Arizona"
"3407","Tempe","eSquared Communication Consulting",4013319800,"Phoenix-Mesa-Glendale, AZ",2517125,-111.942239,33.381854,"4625 S Ash Ave, Tempe, Arizona, 85282"
"3408","Tempe","Now Communications",4013319800,"Phoenix-Mesa-Glendale, AZ",2517125,-111.942142,33.38123,"4816 S Ash Ave, Tempe, Arizona, 85282"
"3409","Tempe","Safety Services Company",4013319800,"Phoenix-Mesa-Glendale, AZ",2517125,-111.935619,33.386351,"85282, Tempe, Arizona"
"3410","Phoenix","Advantage Transport, Inc.",4013113300,"Phoenix-Mesa-Glendale, AZ",2590335,-112.038999,33.463789,"1405 N 20th St, Phoenix, Arizona, 85006"
"3411","Tempe","Derma Health",4013319902,"Phoenix-Mesa-Glendale, AZ",2539689,-111.94586,33.366896,"6115 S Kyrene Rd, Tempe, Arizona, 85283"
"3412","Tempe","Higher Ed Growth",4013319903,"Phoenix-Mesa-Glendale, AZ",2459943,-111.919195,33.374849,"5400 S Lakeshore Dr, Tempe, Arizona, 85283"
"3413","Phoenix","DriveTime",4013111000,"Phoenix-Mesa-Glendale, AZ",2624349,-111.994731,33.495098,"4020 E Indian School Rd, Phoenix, Arizona, 85018"
"3414","Phoenix","Eco-Chic Consignments",4013111000,"Phoenix-Mesa-Glendale, AZ",2624349,-111.986929,33.493181,"4015 N 44th St, Phoenix, Arizona, 85018"
"3415","Phoenix","WebPT",4013114200,"Phoenix-Mesa-Glendale, AZ",1283984,-112.067419,33.4413,"625 S 5th St, Phoenix, Arizona, 85004"
"3416","Phoenix","IQ Office Products",4013113900,"Phoenix-Mesa-Glendale, AZ",2665414,-112.047422,33.447131,"85034, Phoenix, Arizona"
"3417","Tempe","Base Commerce",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.960093,33.342539,"1380 W Auto Dr, Tempe, Arizona, 85284"
"3418","Tempe","BBQ Island",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.969067,33.339903,"8425 S Emerald Dr, Tempe, Arizona, 85284"
"3419","Tempe","E&E Exhibits",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.959269,33.342494,"1365 W Auto Dr, Tempe, Arizona, 85284"
"3420","Tempe","IntuitiveHro",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.939581,33.335253,"85284, Tempe, Arizona"
"3421","Tempe","Tilted Kilt Franchsie Operating",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.948705,33.334614,"664 W Warner Rd, Tempe, Arizona, 85284"
"3422","Tempe","UCON Construction LLC",4013319910,"Phoenix-Mesa-Glendale, AZ",6557054,-111.939581,33.335253,"85284, Tempe, Arizona"
"3423","Peoria","Envision Security",4013071909,"Phoenix-Mesa-Glendale, AZ",2280448,-112.259292,33.566174,"9299 W Olive Ave, Peoria, Arizona, 85345"
"3424","Phoenix","HomeSmart",4013108400,"Phoenix-Mesa-Glendale, AZ",2597616,-112.015015,33.509838,"3131 E Camelback Rd, Phoenix, Arizona, 85016"
"3425","Phoenix","INT Technologies",4013108400,"Phoenix-Mesa-Glendale, AZ",2597616,-112.029033,33.50922,"2415 E Camelback Rd, Phoenix, Arizona, 85016"
"3426","Phoenix","StarShine Planet",4013111502,"Phoenix-Mesa-Glendale, AZ",1891517,-112.015048,33.479111,"2801 N 31st St, Phoenix, Arizona, 85008"
"3427","Phoenix","Auction Systems",4013114800,"Phoenix-Mesa-Glendale, AZ",5401251,-112.086152,33.425783,"951 W Watkins St, Phoenix, Arizona, 85007"
"3428","Scottsdale","Digital Air Strike",4013217300,"Phoenix-Mesa-Glendale, AZ",2480676,-111.931351,33.502149,"6991 E Camelback Rd, Scottsdale, Arizona, 85251"
"3429","Scottsdale","Integrity Engineering & Design Solutions",4013217300,"Phoenix-Mesa-Glendale, AZ",2480676,-111.927542,33.502368,"7150 E Camelback Rd, Scottsdale, Arizona, 85251"
"3430","Scottsdale","Stoker Ostler Wealth Advisors",4013217300,"Phoenix-Mesa-Glendale, AZ",2480676,-111.92621,33.507814,"4900 N Scottsdale Rd, Scottsdale, Arizona, 85251"
"3431","Scottsdale","Zivelo",4013217300,"Phoenix-Mesa-Glendale, AZ",2480676,-111.928901,33.502348,"7014 E Camelback Rd, Scottsdale, Arizona, 85251"
"3432","Phoenix","MRM Construction Services",4013115900,"Phoenix-Mesa-Glendale, AZ",2569301,-112.047224,33.403082,"4806 S 16th St, Phoenix, Arizona, 85040"
"3433","Phoenix","Prisma Graphic",4013116100,"Phoenix-Mesa-Glendale, AZ",2417069,-112.016891,33.406973,"2937 E Broadway Rd, Phoenix, Arizona, 85040"
"3434","Phoenix","Quadna, Inc.",4013116100,"Phoenix-Mesa-Glendale, AZ",2417069,-112.020842,33.397543,"2803 E Chambers St, Phoenix, Arizona, 85040"
"3435","Phoenix","Western Window Systems",4013116100,"Phoenix-Mesa-Glendale, AZ",2417069,-112.026972,33.396299,"5621 S 25th St, Phoenix, Arizona, 85040"
"3436","Phoenix","AIR Marketing",4013115200,"Phoenix-Mesa-Glendale, AZ",7119971,-112.006955,33.416847,"3419 E University Dr, Phoenix, Arizona, 85034"
"3437","Phoenix","ICM Document Solutions",4013115200,"Phoenix-Mesa-Glendale, AZ",7119971,-112.004098,33.4213,"2850 S 36th St, Phoenix, Arizona, 85034"
"3438","Phoenix","Legacy Air",4013115200,"Phoenix-Mesa-Glendale, AZ",7119971,-112.004962,33.408963,"3529 E Wood St, Phoenix, Arizona, 85040"
"3439","Phoenix","Phoenix Pipelines",4013115200,"Phoenix-Mesa-Glendale, AZ",7119971,-112.007851,33.412513,"3401 E Illini St, Phoenix, Arizona, 85040"
"3440","Scottsdale","Regenesis Biomedical",4013218300,"Phoenix-Mesa-Glendale, AZ",2238683,-111.907258,33.463201,"1435 N Hayden Rd, Scottsdale, Arizona, 85257"
"3441","Surprise","Stormwater Plans",4013040518,"Phoenix-Mesa-Glendale, AZ",455877214,-112.400868,33.70413,"15832 W Charlotte Dr, Surprise, Arizona, 85387"
"3442","Phoenix","Advantage Transport",4013105503,"Phoenix-Mesa-Glendale, AZ",630447,-112.106807,33.55315,"2224 W Northern Ave, Phoenix, Arizona, 85021"
"3443","Phoenix","OneGuard Home Warranties",4013616500,"Phoenix-Mesa-Glendale, AZ",2012363,-112.109242,33.661923,"2325 W Utopia Rd, Phoenix, Arizona, 85027"
"3444","Chandler","Avella Specialty Pharmacy",4013810700,"Phoenix-Mesa-Glendale, AZ",2512819,-111.900274,33.311091,"85226, Chandler, Arizona"
"3445","Phoenix","Gate6",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.100001,33.699373,"23460 N 19th Ave, Phoenix, Arizona, 85085"
"3446","Phoenix","MYTEK Network Solutions",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.107157,33.710954,"2225 W Whispering Wind Dr, Phoenix, Arizona, 85085"
"3447","Phoenix","Phoenix Capital Group, LLC",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.093962,33.710518,"1606 W Whispering Wind Dr, Phoenix, Arizona, 85085"
"3448","Phoenix","Rugo Machine Shop Services",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.093739,33.711686,"24820 N 16th Ave, Phoenix, Arizona, 85085"
"3449","Phoenix","Spirit Electronics",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.100004,33.702941,"23910 N 19th Ave, Phoenix, Arizona, 85085"
"3450","Phoenix","The Apothecary Shops",4013612300,"Phoenix-Mesa-Glendale, AZ",23251961,-112.093962,33.710518,"1606 W Whispering Wind Dr, Phoenix, Arizona, 85085"
"3451","Phoenix","Aspire Design",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.103842,33.680103,"2043 W Lone Cactus Dr, Phoenix, Arizona, 85027"
"3452","Phoenix","BestBill",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.095159,33.69241,"22639 N 17th Ave, Phoenix, Arizona, 85027"
"3453","Phoenix","CGS Technologies",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.097742,33.695293,"1801 W Parkside Ln, Phoenix, Arizona, 85027"
"3454","Phoenix","DeVita Natural Skin Care",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.093552,33.691078,"1616 W Williams Dr, Phoenix, Arizona, 85027"
"3455","Phoenix","Elontec",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.106593,33.680115,"2205 W Lone Cactus Dr, Phoenix, Arizona, 85027"
"3456","Phoenix","FATHOM Water Management",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.099914,33.68105,"21410 N 19th Ave, Phoenix, Arizona, 85027"
"3457","Phoenix","Floors By Design, Inc.",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.103842,33.680103,"2043 W Lone Cactus Dr, Phoenix, Arizona, 85027"
"3458","Phoenix","Forman Motorsport, LLC",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.099899,33.69067,"22515 N 19th Ave, Phoenix, Arizona, 85027"
"3459","Phoenix","KEAR Civil",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.108649,33.686611,"22041 N 23rd Ave, Phoenix, Arizona, 85027"
"3460","Phoenix","Omega Defense Systems, Inc.",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.088602,33.698223,"1125 W Pinnacle Peak Rd, Phoenix, Arizona, 85027"
"3461","Phoenix","Perfect Power Solar",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.099828,33.673861,"20601 N 19th Ave, Phoenix, Arizona, 85027"
"3462","Phoenix","Performance Software",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.104079,33.699198,"2095 W Pinnacle Peak Rd, Phoenix, Arizona, 85027"
"3463","Phoenix","PremierGarage",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.093552,33.691078,"1616 W Williams Dr, Phoenix, Arizona, 85027"
"3464","Phoenix","Real Time Companies",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.099828,33.673861,"20601 N 19th Ave, Phoenix, Arizona, 85027"
"3465","Phoenix","Spellbinders Paper Arts",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.088602,33.698223,"1125 W Pinnacle Peak Rd, Phoenix, Arizona, 85027"
"3466","Phoenix","Value Card Alliance",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.103161,33.695798,"2010 W Parkside Ln, Phoenix, Arizona, 85027"
"3467","Phoenix","VCA",4013614700,"Phoenix-Mesa-Glendale, AZ",14918047,-112.103161,33.695798,"2010 W Parkside Ln, Phoenix, Arizona, 85027"
"3468","Chandler","Tanga.com",4013522903,"Phoenix-Mesa-Glendale, AZ",1300115,-111.836437,33.308891,"85225, Chandler, Arizona"
"3469","Chandler","Rogers Software Development",4013813600,"Phoenix-Mesa-Glendale, AZ",5109099,-111.771702,33.221503,"4013 E Scorpio Pl, Chandler, Arizona, 85249"
"3470","Phoenix","Leadpoint",4013116204,"Phoenix-Mesa-Glendale, AZ",2583087,-111.995346,33.406214,"4411 S 40th St, Phoenix, Arizona, 85040"
"3471","Phoenix","Bar Napkin Productions",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.073935,33.479871,"2828 N Central Ave, Phoenix, Arizona, 85004"
"3472","Phoenix","Brignall Construction",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.069802,33.469343,"141 E Palm Ln, Phoenix, Arizona, 85004"
"3473","Phoenix","Emerald A/R Systems",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.073953,33.468644,"1850 N Central Ave, Phoenix, Arizona, 85004"
"3474","Phoenix","Forensics Consulting Solutions",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.073924,33.477161,"2600 N Central Ave, Phoenix, Arizona, 85004"
"3475","Phoenix","IT Partners",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.073935,33.479871,"2828 N Central Ave, Phoenix, Arizona, 85004"
"3476","Phoenix","Phoenix Staff, Inc.",4013111800,"Phoenix-Mesa-Glendale, AZ",2654770,-112.073954,33.46899,"1850 N Central Ave, Phoenix, Arizona, 85004"
"3477","Phoenix","Autohaus Arizona",4013116203,"Phoenix-Mesa-Glendale, AZ",7958864,-112.008673,33.405503,"3341 E Corona Ave, Phoenix, Arizona, 85040"
"3478","Phoenix","Laser Options",4013116203,"Phoenix-Mesa-Glendale, AZ",7958864,-111.999893,33.398166,"3758 E Grove St, Phoenix, Arizona, 85040"
"3479","Phoenix","Modern Flames",4013116203,"Phoenix-Mesa-Glendale, AZ",7958864,-112.007471,33.401253,"3435 E Atlanta Ave, Phoenix, Arizona, 85040"
"3480","Phoenix","TriStar",4013116203,"Phoenix-Mesa-Glendale, AZ",7958864,-111.999458,33.396908,"3740 E La Salle St, Phoenix, Arizona, 85040"
"3481","Tempe","BEYOND20",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.938779,33.429889,"60 E Rio Salado Pkwy, Tempe, Arizona, 85281"
"3482","Tempe","Fraud Posse",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.938779,33.429889,"60 E Rio Salado Pkwy, Tempe, Arizona, 85281"
"3483","Tempe","Isos Technology",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.938779,33.429889,"60 E Rio Salado Pkwy, Tempe, Arizona, 85281"
"3484","Tempe","LifeLock",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.938779,33.429889,"60 E Rio Salado Pkwy, Tempe, Arizona, 85281"
"3485","Tempe","PUSH Marketing & Promotions",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.940115,33.42582,"414 S Mill Ave, Tempe, Arizona, 85281"
"3486","Tempe","Sitewire",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.940104,33.42264,"740 S Mill Ave, Tempe, Arizona, 85281"
"3487","Tempe","Terralever",4013318700,"Phoenix-Mesa-Glendale, AZ",2411593,-111.939939,33.425761,"425 S Mill Ave, Tempe, Arizona, 85281"
"3488","Tempe","Clever Investor",4013318400,"Phoenix-Mesa-Glendale, AZ",8101442,-111.900484,33.426031,"420 S Smith Rd, Tempe, Arizona, 85281"
"3489","Tempe","ProCopy Office Solutions",4013318400,"Phoenix-Mesa-Glendale, AZ",8101442,-111.897174,33.425691,"E 5th St, Tempe, Arizona, 85281"
"3490","Tempe","Swiss Teknik",4013318400,"Phoenix-Mesa-Glendale, AZ",8101442,-111.898699,33.428201,"205 S Clark Dr, Tempe, Arizona, 85281"
"3491","Tempe","The Hat Club",4013318400,"Phoenix-Mesa-Glendale, AZ",8101442,-111.899681,33.425728,"2006 E 5th St, Tempe, Arizona, 85281"
"3492","Phoenix","AmCheck Payroll HR Benefits",4013116709,"Phoenix-Mesa-Glendale, AZ",1175023,-111.972639,33.354211,"10201 S 51st St, Phoenix, Arizona, 85044"
"3493","Phoenix","Celestech",4013116712,"Phoenix-Mesa-Glendale, AZ",3802548,-111.986232,33.305143,"4505 E Chandler Blvd, Phoenix, Arizona, 85048"
"3494","Phoenix","Sysazzle",4013116712,"Phoenix-Mesa-Glendale, AZ",3802548,-111.984619,33.301386,"15815 S 46th St, Phoenix, Arizona, 85048"
"3495","Peoria","Distinctive Roofing",4013071911,"Phoenix-Mesa-Glendale, AZ",2604814,-112.223552,33.572748,"7642 W Vogel Ave, Peoria, Arizona, 85345"
"3496","Phoenix","Renters Warehouse Arizona",4013105102,"Phoenix-Mesa-Glendale, AZ",19155557,-112.047478,33.542221,"7227 N 16th St, Phoenix, Arizona, 85020"
"3497","Phoenix","Abacus 24-7",4013104801,"Phoenix-Mesa-Glendale, AZ",5873837,-112.018191,33.574557,"2990 E Northern Ave, Phoenix, Arizona, 85028"
"3498","Phoenix","B2Gnow",4013107500,"Phoenix-Mesa-Glendale, AZ",2609413,-112.07372,33.509554,"5025 N Central Ave, Phoenix, Arizona, 85012"
"3499","Phoenix","Upward Projects",4013107500,"Phoenix-Mesa-Glendale, AZ",2609413,-112.073764,33.513521,"5210 N Central Ave, Phoenix, Arizona, 85012"
"3500","Phoenix","Grand Canyon University",4013107201,"Phoenix-Mesa-Glendale, AZ",1298219,-112.129977,33.509489,"3300 W Camelback Rd, Phoenix, Arizona, 85017"
"3501","Phoenix","Mission3",4013107700,"Phoenix-Mesa-Glendale, AZ",2618706,-112.034882,33.509328,"2198 E Camelback Rd, Phoenix, Arizona, 85016"
"3502","Phoenix","Clear Title Agency of Arizona",4013107800,"Phoenix-Mesa-Glendale, AZ",3533622,-112.018672,33.509918,"2910 E Camelback Rd, Phoenix, Arizona, 85016"
"3503","Phoenix","Inilex",4013111201,"Phoenix-Mesa-Glendale, AZ",1912022,-111.975588,33.465761,"4908 E McDowell Rd, Phoenix, Arizona, 85008"
"3504","Phoenix","Element Payment Services",4013116719,"Phoenix-Mesa-Glendale, AZ",3424841,-111.9763,33.316392,"14415 S 50th St, Phoenix, Arizona, 85044"
